Brand,Usage_Type,CPU_Brand,CPU_Cores,CPU_Frequency_GHz,GPU_Brand,GPU_Model,RAM_GB,Storage_GB,Screen_Size,CPU_Performance_Score,GPU_Performance_Score,Overall_Performance_Score,Price_USD,Price_Performance_Ratio
ASUS,Basic,Intel,4,2.2,AMD,AMD Radeon,8,512.0,17.3,864,346,553,247,2.24
Dell,Student,Intel,4,2.1,Intel,Intel Iris Xe,16,512.0,13.3,854,1121,1014,716,1.42
Razer,Basic,Intel,2,2.4,Intel,Intel UHD,4,256.0,13.3,471,240,333,328,1.02
Lenovo,Gaming,Intel,12,4.5,NVIDIA,NVIDIA GeForce,16,512.0,13.3,5398,14442,10824,2721,3.98
ASUS,Professional,AMD,12,2.5,NVIDIA,NVIDIA RTX,16,512.0,16.0,3001,2058,2435,1845,1.32
MSI,Student,Intel,4,2.6,Intel,Intel UHD,8,256.0,15.6,1052,1432,1280,744,1.72
ASUS,Student,Intel,4,3.3,AMD,AMD Radeon,16,512.0,15.6,1301,1018,1131,821,1.38
Dell,Professional,Intel,8,2.6,NVIDIA,NVIDIA GeForce,32,512.0,14.0,2106,1999,2042,1193,1.71
HP,Student,Intel,4,3.4,Intel,Intel Iris Xe,16,256.0,15.6,1348,1367,1359,539,2.52
HP,Gaming,Intel,16,5.2,AMD,AMD Radeon,32,1024.0,15.6,8279,10566,9651,3413,2.83
Apple,Student,Intel,4,2.6,Intel,Intel UHD,8,256.0,14.0,1047,977,1005,581,1.73
Dell,Gaming,Intel,8,4.3,NVIDIA,NVIDIA RTX,32,1024.0,14.0,3430,8873,6696,1532,4.37
Lenovo,Student,AMD,6,2.7,AMD,AMD Radeon,16,256.0,13.3,1610,1175,1349,635,2.12
Dell,Basic,Intel,4,1.8,Intel,Intel Iris Xe,4,256.0,15.6,711,594,641,358,1.79
Lenovo,Student,AMD,4,3.4,Intel,Intel UHD,8,512.0,15.6,1353,1304,1323,519,2.55
HP,Student,Intel,6,2.4,AMD,AMD Radeon,16,512.0,15.6,1440,718,1006,783,1.28
Dell,Gaming,Intel,12,4.1,AMD,AMD Radeon,16,512.0,15.6,4978,11317,8781,1225,7.17
Lenovo,Basic,AMD,2,1.8,AMD,AMD Radeon,4,512.0,17.3,363,694,562,376,1.49
Lenovo,Student,AMD,4,2.9,Intel,Intel Iris Xe,8,512.0,14.0,1178,864,990,872,1.14
Dell,Student,Intel,6,2.3,AMD,AMD Radeon,8,512.0,17.3,1366,982,1136,759,1.5
HP,Professional,Intel,8,3.0,NVIDIA,NVIDIA RTX,16,512.0,15.6,2382,3978,3340,1459,2.29
MSI,Basic,Intel,2,1.8,AMD,AMD Radeon,8,256.0,13.3,362,405,388,396,0.98
Lenovo,Basic,Intel,4,2.6,AMD,AMD Radeon,4,128.0,15.6,1037,640,799,332,2.41
Acer,Student,AMD,6,3.3,Intel,Intel Iris Xe,8,512.0,17.3,1956,604,1145,753,1.52
Razer,Professional,Intel,6,3.9,NVIDIA,NVIDIA GeForce,32,512.0,15.6,2369,3725,3182,1326,2.4
ASUS,Gaming,AMD,12,4.2,NVIDIA,NVIDIA RTX,16,512.0,15.6,4985,6375,5819,2410,2.41
Dell,Professional,Intel,8,2.5,NVIDIA,NVIDIA GeForce,16,1024.0,16.0,2027,3069,2652,2066,1.28
HP,Professional,Intel,8,4.0,NVIDIA,NVIDIA RTX,32,1024.0,14.0,3236,1798,2373,1214,1.95
Dell,Professional,Intel,8,3.9,NVIDIA,NVIDIA GeForce,16,1024.0,15.6,3152,1819,2352,863,2.73
Lenovo,Basic,AMD,2,2.5,AMD,AMD Radeon,4,512.0,13.3,503,314,390,483,0.81
HP,Student,Intel,6,2.1,Intel,Intel Iris Xe,8,256.0,15.6,1281,711,939,651,1.44
Lenovo,Student,Intel,6,2.4,AMD,AMD Radeon,8,256.0,15.6,1419,1033,1188,476,2.5
Dell,Basic,Intel,2,1.6,AMD,AMD Radeon,8,128.0,15.6,327,619,502,387,1.3
Dell,Basic,Intel,4,1.8,Intel,Intel UHD,4,256.0,15.6,713,432,544,364,1.49
Dell,Student,Intel,4,2.5,Intel,Intel Iris Xe,8,512.0,14.0,1013,612,772,966,0.8
HP,Gaming,Intel,12,3.1,NVIDIA,NVIDIA RTX,16,2048.0,16.0,3724,14340,10094,1707,5.91
Dell,Gaming,AMD,12,3.5,NVIDIA,NVIDIA GeForce,32,2048.0,15.6,4231,11350,8502,3802,2.24
HP,Gaming,AMD,12,4.1,NVIDIA,NVIDIA RTX,32,512.0,14.0,4882,13680,10161,1681,6.04
ASUS,Professional,AMD,8,3.5,NVIDIA,NVIDIA GeForce,16,1024.0,14.0,2840,1317,1926,1417,1.36
Lenovo,Gaming,AMD,16,4.5,NVIDIA,NVIDIA GeForce,16,512.0,17.3,7272,7229,7246,2948,2.46
Razer,Student,Intel,4,2.7,Intel,Intel UHD,8,512.0,14.0,1077,1343,1237,794,1.56
Acer,Professional,AMD,12,2.6,NVIDIA,NVIDIA GeForce,16,512.0,16.0,3081,3229,3170,1042,3.04
Razer,Professional,Intel,8,2.7,NVIDIA,NVIDIA GeForce,16,1024.0,16.0,2126,1841,1955,1631,1.2
Razer,Gaming,Intel,12,4.0,NVIDIA,NVIDIA RTX,32,1024.0,15.6,4766,13728,10143,1674,6.06
ASUS,Professional,AMD,8,4.5,AMD,AMD Radeon,16,1024.0,15.6,3577,2743,3076,1625,1.89
ASUS,Professional,AMD,8,3.2,NVIDIA,NVIDIA GeForce,32,512.0,15.6,2573,2392,2465,1374,1.79
Lenovo,Gaming,Intel,8,3.9,NVIDIA,NVIDIA GeForce,32,2048.0,16.0,3158,10353,7475,2378,3.14
ASUS,Student,Intel,4,2.5,AMD,AMD Radeon,16,256.0,14.0,996,818,889,886,1.0
ASUS,Professional,Intel,6,3.0,NVIDIA,NVIDIA GeForce,16,1024.0,17.3,1800,1109,1385,2348,0.59
Lenovo,Gaming,Intel,12,4.9,NVIDIA,NVIDIA RTX,32,1024.0,15.6,5924,12956,10143,1756,5.78
MSI,Professional,Intel,12,3.3,NVIDIA,NVIDIA GeForce,16,512.0,15.6,3954,2442,3047,1738,1.75
Dell,Gaming,Intel,16,3.2,NVIDIA,NVIDIA GeForce,32,1024.0,17.3,5053,6903,6163,3427,1.8
Dell,Professional,Intel,8,3.8,AMD,AMD Radeon,16,512.0,17.3,3007,1511,2110,2265,0.93
Acer,Gaming,Intel,8,3.0,AMD,AMD Radeon,32,1024.0,16.0,2404,14269,9523,2010,4.74
HP,Gaming,AMD,8,4.7,AMD,AMD Radeon,32,512.0,15.6,3720,9157,6982,3232,2.16
HP,Professional,AMD,6,4.4,AMD,AMD Radeon,16,1024.0,15.6,2620,2255,2401,1457,1.65
HP,Basic,Intel,2,2.7,Intel,Intel UHD,4,128.0,15.6,548,596,577,325,1.78
Dell,Gaming,AMD,16,3.7,AMD,AMD Radeon,32,1024.0,14.0,5920,6280,6136,1037,5.92
ASUS,Professional,Intel,8,3.4,NVIDIA,NVIDIA GeForce,32,1024.0,15.6,2750,2858,2815,1255,2.24
Dell,Professional,Intel,8,2.6,NVIDIA,NVIDIA GeForce,16,512.0,15.6,2093,3189,2750,1004,2.74
Acer,Student,Intel,4,2.8,Intel,Intel UHD,16,512.0,17.3,1116,1430,1304,538,2.42
Lenovo,Professional,Intel,8,2.8,NVIDIA,NVIDIA GeForce,32,1024.0,14.0,2241,1361,1713,2312,0.74
Lenovo,Student,Intel,4,3.0,Intel,Intel UHD,8,512.0,14.0,1207,1359,1298,472,2.75
Dell,Basic,Intel,4,2.6,Intel,Intel UHD,4,512.0,17.3,1031,629,790,285,2.77
MSI,Professional,Intel,8,3.7,NVIDIA,NVIDIA GeForce,16,1024.0,15.6,2953,3301,3162,1074,2.94
Dell,Gaming,AMD,12,5.3,AMD,AMD Radeon,32,512.0,14.0,6390,10856,9069,3114,2.91
Dell,Student,Intel,6,3.0,AMD,AMD Radeon,8,256.0,15.6,1774,558,1044,752,1.39
Dell,Gaming,Intel,12,5.5,NVIDIA,NVIDIA RTX,32,2048.0,17.3,6573,10345,8836,3022,2.92
Lenovo,Student,AMD,6,2.9,AMD,AMD Radeon,8,256.0,16.0,1758,758,1158,457,2.53
HP,Student,AMD,4,2.2,Intel,Intel Iris Xe,16,256.0,15.6,884,1069,995,579,1.72
HP,Student,Intel,4,2.7,AMD,AMD Radeon,16,512.0,15.6,1093,1342,1243,714,1.74
Lenovo,Gaming,AMD,8,4.4,NVIDIA,NVIDIA RTX,16,512.0,14.0,3546,8158,6313,1645,3.84
Lenovo,Basic,Intel,4,2.0,AMD,AMD Radeon,4,128.0,17.3,805,464,600,202,2.97
Dell,Professional,Intel,6,2.8,AMD,AMD Radeon,32,1024.0,14.0,1687,1128,1352,1010,1.34
ASUS,Student,Intel,4,2.1,AMD,AMD Radeon,8,256.0,16.0,827,882,860,601,1.43
Lenovo,Basic,Intel,2,2.1,Intel,Intel UHD,4,256.0,17.3,423,664,568,391,1.45
Lenovo,Basic,Intel,2,2.2,Intel,Intel UHD,4,256.0,15.6,442,477,463,289,1.6
Dell,Professional,AMD,8,4.3,AMD,AMD Radeon,32,512.0,15.6,3401,3713,3588,1514,2.37
Dell,Professional,Intel,12,4.2,NVIDIA,NVIDIA RTX,16,512.0,15.6,5004,2841,3707,1983,1.87
Razer,Professional,Intel,8,2.5,AMD,AMD Radeon,16,512.0,15.6,2014,3174,2710,1489,1.82
HP,Professional,AMD,8,4.1,NVIDIA,NVIDIA GeForce,16,1024.0,16.0,3302,3230,3259,1104,2.95
MSI,Gaming,Intel,8,3.1,AMD,AMD Radeon,32,2048.0,17.3,2459,12953,8755,1103,7.94
Razer,Gaming,Intel,8,4.0,AMD,AMD Radeon,16,1024.0,15.6,3231,12742,8938,2794,3.2
Razer,Basic,Intel,2,1.8,AMD,AMD Radeon,8,256.0,15.6,367,470,429,500,0.86
Dell,Gaming,Intel,16,3.2,NVIDIA,NVIDIA GeForce,16,512.0,15.6,5169,7949,6837,3935,1.74
Dell,Basic,AMD,2,2.5,AMD,AMD Radeon,4,512.0,13.3,506,457,477,417,1.14
Lenovo,Professional,Intel,6,2.6,NVIDIA,NVIDIA GeForce,16,512.0,15.6,1569,1634,1608,1326,1.21
Lenovo,Professional,AMD,12,3.3,NVIDIA,NVIDIA GeForce,32,1024.0,13.3,3954,3352,3593,1641,2.19
HP,Student,Intel,6,2.7,Intel,Intel UHD,16,512.0,16.0,1622,823,1143,695,1.64
HP,Professional,AMD,8,3.3,NVIDIA,NVIDIA RTX,32,1024.0,16.0,2630,2611,2618,1171,2.24
HP,Professional,AMD,12,2.8,AMD,AMD Radeon,32,1024.0,15.6,3335,3553,3466,2063,1.68
Lenovo,Professional,Intel,6,3.0,NVIDIA,NVIDIA RTX,32,1024.0,14.0,1781,1709,1737,1421,1.22
Lenovo,Student,AMD,6,3.5,AMD,AMD Radeon,8,256.0,15.6,2096,814,1327,655,2.03
MSI,Basic,Intel,2,1.7,Intel,Intel UHD,8,128.0,17.3,333,618,504,285,1.77
ASUS,Basic,AMD,4,2.7,AMD,AMD Radeon,8,512.0,15.6,1087,381,664,437,1.52
Acer,Professional,AMD,8,3.3,AMD,AMD Radeon,32,512.0,15.6,2609,1529,1961,1586,1.24
ASUS,Basic,Intel,2,1.9,Intel,Intel UHD,4,128.0,16.0,378,516,461,278,1.66
Dell,Student,AMD,4,2.7,Intel,Intel UHD,8,512.0,13.3,1089,573,780,763,1.02
Lenovo,Student,AMD,4,2.5,AMD,AMD Radeon,8,512.0,16.0,1017,1490,1301,648,2.01
Dell,Student,Intel,4,3.1,Intel,Intel UHD,16,512.0,15.6,1228,575,836,686,1.22
Apple,Professional,Intel,12,4.2,NVIDIA,NVIDIA GeForce,32,512.0,16.0,4997,2487,3491,2424,1.44
ASUS,Student,AMD,6,2.8,Intel,Intel Iris Xe,8,512.0,15.6,1707,555,1016,897,1.13
Acer,Professional,Intel,8,3.2,NVIDIA,NVIDIA GeForce,16,512.0,15.6,2537,1980,2203,885,2.49
ASUS,Basic,Intel,2,2.4,Intel,Intel UHD,4,256.0,17.3,477,449,460,314,1.46
HP,Professional,Intel,6,4.1,NVIDIA,NVIDIA RTX,16,1024.0,17.3,2438,1075,1620,1186,1.37
ASUS,Gaming,AMD,12,3.0,AMD,AMD Radeon,32,512.0,16.0,3607,6178,5149,2335,2.21
ASUS,Professional,Intel,6,3.5,AMD,AMD Radeon,16,512.0,16.0,2106,3759,3098,843,3.67
HP,Gaming,Intel,8,4.8,NVIDIA,NVIDIA GeForce,16,512.0,15.6,3878,7552,6082,3078,1.98
Acer,Professional,Intel,12,3.9,AMD,AMD Radeon,16,1024.0,15.6,4652,2988,3654,2207,1.66
ASUS,Professional,Intel,8,3.7,AMD,AMD Radeon,16,512.0,14.0,2989,3994,3592,1690,2.13
Acer,Student,Intel,4,3.1,AMD,AMD Radeon,8,256.0,14.0,1234,719,925,802,1.15
Apple,Basic,Intel,2,2.3,Intel,Intel UHD,4,128.0,13.3,469,773,651,316,2.06
Lenovo,Student,AMD,6,2.6,AMD,AMD Radeon,8,256.0,14.0,1541,572,959,713,1.35
Razer,Student,AMD,6,2.7,AMD,AMD Radeon,8,512.0,15.6,1637,1047,1283,469,2.74
HP,Student,Intel,4,2.1,Intel,Intel Iris Xe,8,512.0,14.0,832,1107,997,488,2.04
HP,Gaming,Intel,16,3.4,AMD,AMD Radeon,16,1024.0,14.0,5454,12759,9837,3282,3.0
HP,Gaming,Intel,16,4.3,AMD,AMD Radeon,32,1024.0,13.3,6810,9573,8468,1592,5.32
Dell,Gaming,Intel,12,3.9,AMD,AMD Radeon,32,512.0,15.6,4700,6536,5802,2929,1.98
Lenovo,Gaming,Intel,12,4.0,AMD,AMD Radeon,16,1024.0,15.6,4740,7760,6552,1581,4.14
ASUS,Professional,AMD,6,3.3,NVIDIA,NVIDIA GeForce,32,512.0,14.0,1954,1975,1966,1869,1.05
Dell,Basic,Intel,4,2.4,AMD,AMD Radeon,8,128.0,14.0,957,209,508,366,1.39
Lenovo,Student,Intel,6,3.5,AMD,AMD Radeon,16,512.0,15.6,2086,1394,1671,449,3.72
ASUS,Gaming,Intel,8,4.0,AMD,AMD Radeon,32,2048.0,13.3,3180,13567,9412,1953,4.82
Lenovo,Student,Intel,6,3.0,Intel,Intel Iris Xe,16,512.0,14.0,1816,634,1107,651,1.7
HP,Student,Intel,4,2.7,AMD,AMD Radeon,16,256.0,13.3,1086,981,1023,876,1.17
Apple,Professional,AMD,6,2.5,AMD,AMD Radeon,16,512.0,15.6,1505,1373,1426,869,1.64
ASUS,Basic,AMD,2,2.3,AMD,AMD Radeon,8,256.0,14.0,461,791,659,302,2.18
ASUS,Professional,Intel,12,4.2,AMD,AMD Radeon,16,512.0,13.3,5041,3801,4297,1725,2.49
HP,Student,AMD,4,2.4,AMD,AMD Radeon,8,512.0,15.6,971,518,699,752,0.93
HP,Gaming,AMD,16,3.2,NVIDIA,NVIDIA GeForce,32,512.0,16.0,5062,10018,8036,1644,4.89
Lenovo,Professional,Intel,8,4.5,AMD,AMD Radeon,16,512.0,15.6,3587,1565,2374,2019,1.18
Apple,Professional,Intel,8,4.0,NVIDIA,NVIDIA GeForce,32,1024.0,15.6,3187,3149,3164,2487,1.27
Dell,Professional,Intel,8,3.6,NVIDIA,NVIDIA GeForce,16,512.0,14.0,2906,3493,3259,865,3.77
MSI,Professional,Intel,12,4.0,AMD,AMD Radeon,16,512.0,17.3,4768,2491,3401,1854,1.83
Lenovo,Student,AMD,6,2.4,AMD,AMD Radeon,8,256.0,14.0,1468,636,969,628,1.54
Dell,Gaming,Intel,8,3.6,AMD,AMD Radeon,16,1024.0,16.0,2887,13900,9495,2424,3.92
Dell,Professional,Intel,12,4.0,AMD,AMD Radeon,32,512.0,14.0,4829,1305,2715,2162,1.26
Razer,Student,Intel,4,2.0,Intel,Intel Iris Xe,16,512.0,15.6,817,1315,1116,696,1.6
ASUS,Professional,AMD,12,3.8,NVIDIA,NVIDIA RTX,32,512.0,14.0,4526,1157,2505,1820,1.38
Dell,Professional,Intel,8,3.7,NVIDIA,NVIDIA RTX,16,512.0,13.3,2946,2106,2442,1475,1.66
Dell,Professional,Intel,8,3.7,AMD,AMD Radeon,16,1024.0,15.6,2994,3437,3260,1606,2.03
ASUS,Basic,Intel,2,2.8,Intel,Intel UHD,4,128.0,15.6,556,784,693,465,1.49
Acer,Student,AMD,4,3.3,AMD,AMD Radeon,16,512.0,15.6,1311,864,1043,513,2.03
MSI,Professional,Intel,6,3.1,AMD,AMD Radeon,32,1024.0,13.3,1841,1944,1903,2380,0.8
Lenovo,Basic,Intel,2,2.3,AMD,AMD Radeon,4,128.0,13.3,465,507,490,363,1.35
Apple,Professional,Intel,12,3.5,AMD,AMD Radeon,32,1024.0,17.3,4216,1094,2343,1587,1.48
Razer,Gaming,Intel,16,4.5,NVIDIA,NVIDIA GeForce,32,1024.0,15.6,7237,9628,8671,3867,2.24
Lenovo,Student,AMD,6,2.5,AMD,AMD Radeon,16,512.0,15.6,1488,1271,1358,422,3.22
Lenovo,Basic,AMD,2,2.4,AMD,AMD Radeon,4,128.0,13.3,478,686,603,481,1.25
Lenovo,Student,Intel,4,2.2,AMD,AMD Radeon,8,512.0,17.3,863,1395,1183,656,1.8
Acer,Gaming,Intel,8,4.2,AMD,AMD Radeon,32,1024.0,14.0,3359,9542,7069,1643,4.3
HP,Student,Intel,6,3.3,AMD,AMD Radeon,16,512.0,13.3,1967,1326,1582,423,3.74
Lenovo,Professional,Intel,6,2.9,NVIDIA,NVIDIA GeForce,16,1024.0,16.0,1738,1547,1624,1401,1.16
ASUS,Basic,Intel,4,2.4,AMD,AMD Radeon,4,128.0,15.6,977,362,608,438,1.39
ASUS,Student,Intel,6,2.3,Intel,Intel Iris Xe,16,512.0,14.0,1406,1336,1364,598,2.28
Dell,Student,Intel,6,2.6,AMD,AMD Radeon,8,512.0,13.3,1550,714,1048,669,1.57
Lenovo,Basic,AMD,2,2.3,AMD,AMD Radeon,4,256.0,17.3,463,752,636,491,1.3
Apple,Professional,Intel,6,4.3,AMD,AMD Radeon,32,512.0,15.6,2594,1286,1809,1250,1.45
Razer,Basic,Intel,2,1.7,AMD,AMD Radeon,4,128.0,16.0,343,775,602,510,1.18
HP,Basic,Intel,2,2.2,Intel,Intel Iris Xe,4,256.0,15.6,445,593,534,385,1.39
Dell,Gaming,Intel,12,4.2,AMD,AMD Radeon,16,2048.0,15.6,5011,11799,9084,1337,6.79
Acer,Professional,AMD,6,3.7,AMD,AMD Radeon,16,512.0,16.0,2195,3237,2821,1124,2.51
Lenovo,Student,AMD,4,2.4,Intel,Intel Iris Xe,8,512.0,14.0,964,948,955,676,1.41
MSI,Gaming,Intel,16,5.3,NVIDIA,NVIDIA GeForce,16,512.0,14.0,8422,9807,9253,1940,4.77
Dell,Gaming,Intel,12,3.5,AMD,AMD Radeon,16,512.0,17.3,4174,5220,4802,1635,2.94
HP,Professional,Intel,6,3.5,NVIDIA,NVIDIA GeForce,16,512.0,13.3,2103,1215,1570,2441,0.64
Dell,Gaming,Intel,8,4.4,AMD,AMD Radeon,16,1024.0,15.6,3492,9915,7346,3365,2.18
Lenovo,Basic,Intel,2,2.3,AMD,AMD Radeon,4,256.0,15.6,452,733,621,150,4.14
ASUS,Professional,Intel,8,2.7,AMD,AMD Radeon,32,1024.0,14.0,2142,1100,1517,917,1.65
Lenovo,Student,Intel,4,2.7,AMD,AMD Radeon,8,512.0,13.3,1081,1325,1228,626,1.96
Lenovo,Gaming,Intel,16,3.9,AMD,AMD Radeon,32,1024.0,16.0,6238,7572,7038,2700,2.61
HP,Basic,Intel,4,1.8,Intel,Intel UHD,4,128.0,14.0,714,670,688,409,1.68
Acer,Professional,Intel,6,2.6,AMD,AMD Radeon,32,1024.0,14.0,1561,3912,2972,1995,1.49
Apple,Gaming,AMD,12,5.3,AMD,AMD Radeon,16,1024.0,17.3,6412,12465,10044,3889,2.58
Dell,Gaming,Intel,8,3.2,AMD,AMD Radeon,32,2048.0,16.0,2528,14759,9867,2457,4.02
Acer,Student,AMD,4,2.8,Intel,Intel UHD,8,256.0,14.0,1116,967,1027,836,1.23
ASUS,Student,Intel,6,2.7,AMD,AMD Radeon,8,256.0,15.6,1591,970,1219,973,1.25
ASUS,Professional,Intel,6,3.4,NVIDIA,NVIDIA GeForce,32,512.0,13.3,2037,1597,1773,2313,0.77
ASUS,Basic,Intel,4,2.2,Intel,Intel UHD,4,512.0,17.3,890,296,534,321,1.66
Dell,Basic,Intel,2,2.2,Intel,Intel Iris Xe,4,256.0,15.6,437,340,379,434,0.87
ASUS,Professional,Intel,6,3.6,NVIDIA,NVIDIA RTX,16,512.0,17.3,2143,2517,2368,1848,1.28
Acer,Professional,Intel,6,3.3,AMD,AMD Radeon,32,512.0,16.0,1958,2811,2470,2339,1.06
Lenovo,Gaming,AMD,8,4.9,NVIDIA,NVIDIA GeForce,16,1024.0,15.6,3902,7000,5761,2411,2.39
Dell,Gaming,Intel,16,3.8,AMD,AMD Radeon,32,1024.0,15.6,6036,7249,6764,1072,6.31
HP,Student,Intel,6,3.1,AMD,AMD Radeon,16,512.0,15.6,1868,916,1297,501,2.59
HP,Gaming,Intel,12,4.4,AMD,AMD Radeon,32,512.0,15.6,5273,6660,6105,1220,5.0
Acer,Student,AMD,4,2.1,AMD,AMD Radeon,8,256.0,13.3,848,1242,1085,621,1.75
ASUS,Professional,Intel,8,4.0,NVIDIA,NVIDIA RTX,32,512.0,15.6,3219,3114,3156,2305,1.37
Lenovo,Student,Intel,6,3.3,AMD,AMD Radeon,8,512.0,14.0,1980,833,1292,752,1.72
Lenovo,Basic,AMD,2,1.8,AMD,AMD Radeon,4,128.0,17.3,364,233,285,383,0.74
ASUS,Professional,Intel,8,3.2,AMD,AMD Radeon,16,1024.0,15.6,2536,1069,1656,2511,0.66
Dell,Gaming,Intel,8,3.4,AMD,AMD Radeon,16,512.0,16.0,2739,9729,6933,3307,2.1
HP,Professional,Intel,6,4.3,NVIDIA,NVIDIA RTX,32,512.0,14.0,2590,2491,2531,871,2.91
Dell,Gaming,AMD,8,4.2,NVIDIA,NVIDIA GeForce,16,2048.0,14.0,3385,14175,9859,2687,3.67
Apple,Professional,Intel,12,3.1,NVIDIA,NVIDIA RTX,16,1024.0,15.6,3769,2300,2888,2086,1.38
Lenovo,Gaming,AMD,8,3.2,NVIDIA,NVIDIA GeForce,16,1024.0,17.3,2569,7217,5358,1728,3.1
HP,Gaming,Intel,16,3.9,NVIDIA,NVIDIA RTX,32,512.0,15.6,6206,14867,11403,1747,6.53
Lenovo,Basic,Intel,2,2.2,Intel,Intel Iris Xe,4,512.0,14.0,436,226,310,401,0.77
Apple,Gaming,Intel,8,4.9,NVIDIA,NVIDIA GeForce,32,512.0,13.3,3953,8286,6553,1672,3.92
Lenovo,Basic,AMD,4,1.6,Intel,Intel Iris Xe,8,256.0,13.3,647,451,529,371,1.43
Dell,Student,Intel,6,2.4,AMD,AMD Radeon,8,256.0,14.0,1436,1002,1176,774,1.52
Dell,Professional,Intel,8,4.2,NVIDIA,NVIDIA RTX,32,512.0,15.6,3394,2800,3038,1026,2.96
HP,Professional,AMD,8,3.9,NVIDIA,NVIDIA GeForce,16,1024.0,15.6,3142,3541,3382,1719,1.97
Razer,Basic,AMD,4,2.6,Intel,Intel Iris Xe,4,256.0,13.3,1043,491,712,376,1.89
ASUS,Gaming,Intel,12,5.4,AMD,AMD Radeon,32,512.0,15.6,6511,13174,10509,1390,7.56
HP,Gaming,Intel,12,4.7,AMD,AMD Radeon,16,512.0,14.0,5687,5012,5282,1141,4.63
Lenovo,Gaming,Intel,16,5.1,AMD,AMD Radeon,16,2048.0,14.0,8197,12350,10689,2014,5.31
Acer,Professional,Intel,8,4.0,NVIDIA,NVIDIA GeForce,16,1024.0,15.6,3189,2160,2571,2330,1.1
Lenovo,Student,Intel,6,2.7,AMD,AMD Radeon,8,256.0,16.0,1608,1003,1245,446,2.79
HP,Basic,Intel,4,1.8,Intel,Intel UHD,4,256.0,14.0,711,419,535,296,1.81
Dell,Basic,Intel,2,1.8,AMD,AMD Radeon,4,256.0,15.6,357,689,556,457,1.22
Dell,Professional,Intel,8,3.5,AMD,AMD Radeon,32,1024.0,15.6,2837,3532,3254,2059,1.58
Lenovo,Student,Intel,6,3.1,Intel,Intel Iris Xe,16,256.0,14.0,1864,1359,1561,513,3.04
Acer,Student,AMD,6,2.1,AMD,AMD Radeon,8,256.0,13.3,1275,758,965,643,1.5
ASUS,Basic,Intel,4,2.7,AMD,AMD Radeon,4,128.0,15.6,1094,635,818,211,3.88
Razer,Gaming,Intel,8,4.0,AMD,AMD Radeon,16,512.0,15.6,3165,13763,9524,3070,3.1
Lenovo,Gaming,AMD,12,4.8,AMD,AMD Radeon,16,1024.0,13.3,5768,7789,6981,1789,3.9
HP,Gaming,Intel,12,4.8,AMD,AMD Radeon,16,1024.0,15.6,5712,9440,7949,2300,3.46
Apple,Gaming,Intel,12,4.3,NVIDIA,NVIDIA RTX,16,2048.0,14.0,5167,6797,6145,2767,2.22
Razer,Student,Intel,6,2.2,Intel,Intel UHD,16,512.0,16.0,1304,1228,1258,522,2.41
HP,Professional,AMD,8,3.4,NVIDIA,NVIDIA RTX,32,1024.0,14.0,2694,1258,1832,1285,1.43
Acer,Student,Intel,4,2.3,AMD,AMD Radeon,16,256.0,14.0,905,1235,1103,418,2.64
HP,Gaming,Intel,12,3.7,NVIDIA,NVIDIA RTX,16,512.0,13.3,4443,5914,5326,1274,4.18
ASUS,Student,Intel,6,2.9,AMD,AMD Radeon,8,512.0,15.6,1760,1361,1521,728,2.09
Apple,Professional,Intel,8,3.1,NVIDIA,NVIDIA GeForce,16,512.0,14.0,2488,1097,1653,2388,0.69
Dell,Student,Intel,4,2.3,AMD,AMD Radeon,8,256.0,13.3,901,651,751,782,0.96
Lenovo,Professional,Intel,12,3.6,NVIDIA,NVIDIA GeForce,16,1024.0,14.0,4350,3788,4013,1159,3.46
Lenovo,Gaming,Intel,8,3.3,NVIDIA,NVIDIA RTX,32,512.0,16.0,2618,11677,8053,2949,2.73
MSI,Gaming,AMD,8,4.6,AMD,AMD Radeon,32,512.0,16.0,3651,10051,7491,3906,1.92
ASUS,Student,Intel,6,2.7,Intel,Intel Iris Xe,8,512.0,15.6,1642,995,1254,926,1.35
ASUS,Professional,Intel,6,4.1,NVIDIA,NVIDIA GeForce,16,512.0,15.6,2449,3355,2992,1502,1.99
Acer,Basic,Intel,4,2.6,Intel,Intel Iris Xe,4,256.0,13.3,1059,267,584,311,1.88
ASUS,Gaming,AMD,12,4.2,AMD,AMD Radeon,16,2048.0,13.3,4986,6358,5809,3178,1.83
Dell,Basic,AMD,4,2.0,AMD,AMD Radeon,8,512.0,15.6,781,680,720,268,2.69
HP,Gaming,AMD,8,5.3,AMD,AMD Radeon,32,1024.0,16.0,4209,14975,10669,2570,4.15
Razer,Student,Intel,6,3.2,AMD,AMD Radeon,8,256.0,16.0,1907,902,1304,842,1.55
Acer,Professional,AMD,8,3.8,NVIDIA,NVIDIA GeForce,32,512.0,14.0,3074,1258,1985,1704,1.16
ASUS,Professional,AMD,12,2.7,AMD,AMD Radeon,32,1024.0,15.6,3242,1830,2395,1894,1.26
Razer,Gaming,Intel,8,4.4,NVIDIA,NVIDIA RTX,32,512.0,13.3,3543,7487,5909,3153,1.87
Acer,Professional,Intel,8,4.0,NVIDIA,NVIDIA RTX,32,512.0,15.6,3179,1351,2082,1343,1.55
Dell,Basic,AMD,2,1.7,AMD,AMD Radeon,8,256.0,15.6,331,796,610,265,2.3
Lenovo,Basic,Intel,4,2.5,AMD,AMD Radeon,4,128.0,15.6,995,665,797,554,1.44
