Brand,Usage_Type,CPU_Brand,CPU_Cores,CPU_Frequency_GHz,GPU_Brand,GPU_Model,RAM_GB,Storage_GB,Screen_Size,CPU_Performance_Score,GPU_Performance_Score,Overall_Performance_Score,Price_USD,Price_Performance_Ratio,Perf_Per_Core,RAM_Storage_Ratio,GPU_Weight,CPU_Cores_scaled,CPU_Frequency_GHz_scaled,RAM_GB_scaled,Storage_GB_scaled,CPU_Performance_Score_scaled,GPU_Performance_Score_scaled,Overall_Performance_Score_scaled,Price_USD_scaled,Price_Performance_Ratio_scaled,Perf_Per_Core_scaled,RAM_Storage_Ratio_scaled,GPU_Weight_scaled
Lenovo,Professional,Intel,6,2.9,NVIDIA,NVIDIA GeForce,16,1024.0,15.6,1761,2459,2180,2255,0.97,363.3,1.56,0.583,-0.12600107633916122,-0.2123160898783125,0.14174271864348867,1.1402847571614947,-0.26514181783909174,-0.1468331092847109,-0.18241055366259412,1.149428739151692,-0.9487328893605443,0.04475088060415871,-0.9492766384969085,0.665489948499141
MSI,Basic,Intel,2,2.3,AMD,AMD Radeon,4,256.0,17.3,459,724,618,511,1.21,309.0,1.56,0.612,-1.2528972314127096,-0.8766256077819048,-1.1075504313542086,-0.7032204076667893,-1.0196961574932566,-0.6054030669054242,-0.7344561351754012,-0.71691550075731,-0.7592882389001069,-0.19018941723732175,-0.9492766384969085,0.8702205165991141
HP,Professional,AMD,6,3.4,NVIDIA,NVIDIA GeForce,32,512.0,16.0,2046,1060,1454,1753,0.83,242.3,6.25,0.341,-0.12600107633916122,0.3412751750413477,1.8074669186404184,-0.08871868605736126,-0.09997439326041514,-0.5165964353431419,-0.43899511971784244,0.6122126792696283,-1.0592422687957994,-0.4787809064827498,1.9157057555432102,-1.0429513439213223
Lenovo,Basic,AMD,2,1.8,Intel,Intel Iris Xe,4,128.0,15.6,361,534,465,295,1.58,232.5,3.12,0.597,-1.2528972314127096,-1.4302168727015647,-1.1075504313542086,-1.0104712684715034,-1.076490570155398,-0.6556211026102862,-0.788529742071342,-0.9480682277185166,-0.4672277361069323,-0.5211826545278052,0.003681258028163031,0.7643253951680935
Dell,Professional,Intel,6,3.9,NVIDIA,NVIDIA RTX,16,1024.0,16.0,2321,3013,2736,1918,1.43,456.0,1.56,0.565,-0.12600107633916122,0.8948664399610079,0.14174271864348867,1.1402847571614947,0.05939768308743072,-0.00040788938737650965,0.014092226952720036,0.7887876790316612,-0.5856306426447059,0.44583680343850923,-0.9492766384969085,0.5384158027819163
Dell,Student,AMD,6,2.4,Intel,Intel UHD,16,256.0,14.0,1419,728,1004,809,1.24,167.3,6.25,0.339,-0.12600107633916122,-0.7659073547979727,0.14174271864348867,-0.7032204076667893,-0.46334272733350373,-0.6043458451011113,-0.5980351400000212,-0.39801034967194154,-0.7356076575925522,-0.8032840802969492,1.9157057555432102,-1.0570706934454583
MSI,Gaming,Intel,8,3.6,NVIDIA,NVIDIA RTX,32,512.0,13.3,2895,6471,5041,3974,1.27,630.1,6.25,0.691,0.43744700119761293,0.562711681009212,1.8074669186404184,-0.08871868605736126,0.39205067153711626,0.9135603604411114,0.8287305530647688,2.989019191217962,-0.7119270762849974,1.199116837585871,1.9157057555432102,1.4279348228024884
ASUS,Gaming,Intel,12,3.5,AMD,AMD Radeon,16,1024.0,15.6,4193,14012,10084,1769,5.7,840.3,1.56,0.77,1.5643431562711612,0.4519934280252798,0.14174271864348867,1.1402847571614947,1.1442868718989487,2.9066877670219755,2.611039047027052,0.629335103488977,2.784905430130578,2.108591066062467,-0.9492766384969085,1.9856491290058633
Acer,Student,Intel,4,3.4,AMD,AMD Radeon,8,256.0,17.3,1347,781,1007,617,1.63,251.8,3.12,0.367,-0.6894491538759353,0.3412751750413477,-0.6911193813549762,-0.7032204076667893,-0.5050692345954851,-0.5903376561939656,-0.59697487319814,-0.6034794403041253,-0.42776010059434133,-0.4376771711329512,0.003681258028163031,-0.8593998001075538
ASUS,Gaming,Intel,8,3.8,NVIDIA,NVIDIA RTX,32,512.0,17.3,3034,6369,5035,2720,1.85,629.4,6.25,0.677,0.43744700119761293,0.7841481869770758,1.8074669186404184,-0.08871868605736126,0.4726060119456638,0.8866012044311329,0.8266100194610064,1.6470491930265119,-0.25410250433894016,1.1960881412969384,1.9157057555432102,1.3290993761335366
Apple,Basic,Intel,2,2.0,Intel,Intel Iris Xe,4,128.0,14.0,398,553,491,439,1.12,245.5,3.12,0.581,-1.2528972314127096,-1.2087803667337007,-1.1075504313542086,-1.0104712684715034,-1.0550477817013242,-0.6505992990398,-0.779340763121705,-0.7939664097443789,-0.8303299828227708,-0.464935437733344,0.003681258028163031,0.6513705989750049
Lenovo,Student,Intel,6,2.6,AMD,AMD Radeon,8,512.0,13.3,1550,808,1105,796,1.39,184.2,1.56,0.343,-0.12600107633916122,-0.5444708488301084,-0.6911193813549762,-0.08871868605736126,-0.38742366550962076,-0.5832014090148536,-0.5623394910033545,-0.4119223193501623,-0.6172047510547788,-0.7301626984641497,-0.9492766384969085,-1.0288319943971862
Acer,Basic,Intel,4,1.8,AMD,AMD Radeon,4,256.0,15.6,710,724,719,319,2.25,179.8,1.56,0.505,-0.6894491538759353,-1.4302168727015647,-1.1075504313542086,-0.7032204076667893,-0.8742329168994045,-0.6054030669054242,-0.6987604861787344,-0.9223845913894937,0.061638579761788936,-0.7492002179945827,-0.9492766384969085,0.11483531705783477
Lenovo,Basic,Intel,2,2.4,Intel,Intel Iris Xe,4,256.0,15.6,477,484,481,492,0.98,240.5,1.56,0.504,-1.2528972314127096,-0.7659073547979727,-1.1075504313542086,-0.7032204076667893,-1.0092645306777612,-0.6688363751641972,-0.7828749857946422,-0.7372483795177865,-0.9408393622580261,-0.4865689826542906,-0.9492766384969085,0.10777564229576674
ASUS,Professional,Intel,6,2.8,AMD,AMD Radeon,16,1024.0,13.3,1652,2531,2179,2190,0.99,363.2,1.56,0.605,-0.12600107633916122,-0.32303434286224464,0.14174271864348867,1.1402847571614947,-0.328311113555147,-0.12780311680707898,-0.18276397592988786,1.0798688907605882,-0.9329458351555079,0.04431820970573968,-0.9492766384969085,0.8208027932646379
HP,Professional,AMD,6,4.1,AMD,AMD Radeon,16,512.0,15.6,2483,3944,3360,2236,1.5,560.0,3.12,0.614,-0.12600107633916122,1.1163029459288716,0.14174271864348867,-0.08871868605736126,0.15328232442688902,0.24566048556644718,0.23462772174400787,1.1290958603912156,-0.5303759529270782,0.8958145377941992,0.003681258028163031,0.8843398661232502
HP,Student,Intel,4,2.5,Intel,Intel UHD,8,512.0,17.3,1007,1048,1032,825,1.25,258.0,1.56,0.51,-0.6894491538759353,-0.6551891018140406,-0.6911193813549762,-0.08871868605736126,-0.702111074443731,-0.5197681007560806,-0.5881393165157968,-0.3808879254525929,-0.727714130490034,-0.4108515754309774,-0.9492766384969085,0.15013369086817496
HP,Student,Intel,6,2.4,Intel,Intel Iris Xe,8,512.0,15.6,1444,697,996,853,1.17,166.0,1.56,0.326,-0.12600107633916122,-0.7659073547979727,-0.6911193813549762,-0.08871868605736126,-0.4488543567564268,-0.6125393140845362,-0.600862518138371,-0.3509236830687328,-0.7908623473101798,-0.8089088019763955,-0.9492766384969085,-1.148846465352343
HP,Professional,Intel,6,3.5,AMD,AMD Radeon,16,512.0,15.6,2124,3018,2661,960,2.77,443.5,3.12,0.587,-0.12600107633916122,0.4519934280252798,0.14174271864348867,-0.08871868605736126,-0.05477067705993523,0.000913637868014595,-0.012414443094309752,-0.23641747110183872,0.4721019890927368,0.3917529411361426,0.003681258028163031,0.6937286475474131
HP,Basic,Intel,2,2.7,Intel,Intel Iris Xe,4,128.0,15.6,540,469,497,247,2.01,248.5,3.12,0.465,-1.2528972314127096,-0.43375259584617626,-1.1075504313542086,-1.0104712684715034,-0.9727538368235275,-0.6728009569303706,-0.7772202295179426,-0.9994355003765626,-0.12780607069864872,-0.451955310780776,0.003681258028163031,-0.16755167342488636
HP,Basic,Intel,4,2.1,AMD,AMD Radeon,8,256.0,15.6,858,680,751,286,2.63,187.8,3.12,0.442,-0.6894491538759353,-1.0980621137497686,-0.6911193813549762,-0.7032204076667893,-0.7884617630831093,-0.6170325067528659,-0.687450973625335,-0.9576995913419003,0.3615926096574815,-0.7145865461210681,0.003681258028163031,-0.32992419295245123
ASUS,Basic,AMD,4,2.5,Intel,Intel UHD,8,128.0,16.0,1000,476,685,392,1.75,171.2,6.25,0.322,-0.6894491538759353,-0.6551891018140406,-0.6911193813549762,-1.0104712684715034,-0.7061678182053125,-0.670950818772823,-0.7107768432667212,-0.8442635308887155,-0.3330377753641225,-0.7864099152586109,1.9157057555432102,-1.177085164400615
HP,Professional,Intel,8,3.2,AMD,AMD Radeon,32,1024.0,14.0,2593,2802,2718,964,2.82,339.8,3.12,0.519,0.43744700119761293,0.11983866907348392,1.8074669186404184,1.1402847571614947,0.21703115496602737,-0.05617633956488113,0.007730626141432887,-0.23213686504700157,0.5115696246053278,-0.056926780524290455,0.003681258028163031,0.2136707637267873
Lenovo,Basic,Intel,2,1.7,AMD,AMD Radeon,8,128.0,14.0,334,620,506,223,2.27,253.0,6.25,0.65,-1.2528972314127096,-1.5409351256854968,-0.6911193813549762,-1.0104712684715034,-1.092138010378641,-0.6328908338175592,-0.774039429112299,-1.0251191367055856,0.0774256339668254,-0.43248512035192405,1.9157057555432102,1.1384881575576995
Razer,Basic,AMD,2,2.2,Intel,Intel UHD,4,256.0,14.0,430,338,375,300,1.25,187.5,1.56,0.44,-1.2528972314127096,-0.9873438607658365,-1.1075504313542086,-0.7032204076667893,-1.0365026673626658,-0.7074249710216175,-0.8203377461277777,-0.9427174701499702,-0.727714130490034,-0.715884558816325,-0.9492766384969085,-0.34404354247658736
MSI,Student,Intel,4,2.0,Intel,Intel UHD,8,256.0,17.3,818,683,737,876,0.84,184.2,3.12,0.455,-0.6894491538759353,-1.2087803667337007,-0.6911193813549762,-0.7032204076667893,-0.8116431560064323,-0.6162395903996313,-0.6923988853674472,-0.3263101982534191,-1.0513487416932814,-0.7301626984641497,0.003681258028163031,-0.23814842104556677
Lenovo,Student,AMD,4,2.2,AMD,AMD Radeon,8,256.0,14.0,897,1019,971,744,1.31,242.8,3.12,0.532,-0.6894491538759353,-0.9873438607658365,-0.6911193813549762,-0.7032204076667893,-0.7658599049828694,-0.5274329588373491,-0.6096980748207143,-0.4675701980630454,-0.6803529678749245,-0.4766175519906551,0.003681258028163031,0.3054465356336718
Lenovo,Gaming,Intel,8,4.6,NVIDIA,NVIDIA RTX,32,1024.0,13.3,3719,10057,7522,3420,2.2,940.2,3.12,0.73,0.43744700119761293,1.669894210848532,1.8074669186404184,1.1402847571614947,0.8695873657575708,1.8613597080076116,1.7055711982205142,2.3961552526230148,0.022170944249197935,2.540829293582981,0.003681258028163031,1.703262138523142
Acer,Professional,Intel,6,4.4,NVIDIA,NVIDIA GeForce,16,1024.0,13.3,2650,2166,2360,1010,2.34,393.3,1.56,0.45,-0.12600107633916122,1.4484577048806686,0.14174271864348867,1.1402847571614947,0.2500646398817627,-0.22427460645062963,-0.11879454554972263,-0.18290989541637423,0.13268032368445287,0.1745521501298385,-0.9492766384969085,-0.27344679485590695
Lenovo,Student,AMD,4,3.0,AMD,AMD Radeon,16,512.0,13.3,1194,1330,1275,456,2.8,318.8,3.12,0.527,-0.6894491538759353,-0.10159783689438036,0.14174271864348867,-0.08871868605736126,-0.5937380625271957,-0.4452339635520223,-0.5022577055634202,-0.7757738340113209,0.4957825704002914,-0.14778766919226632,0.003681258028163031,0.2701481618233316
ASUS,Basic,Intel,4,1.6,Intel,Intel Iris Xe,4,128.0,13.3,649,604,622,413,1.51,155.5,3.12,0.482,-0.6894491538759353,-1.6516533786694287,-1.1075504313542086,-1.0104712684715034,-0.9095845411074721,-0.6371197210348107,-0.7330424461062263,-0.8217903491008204,-0.52248242582456,-0.8543392463103834,0.003681258028163031,-0.04753720246973011
Lenovo,Gaming,Intel,16,4.8,AMD,AMD Radeon,32,512.0,15.6,7757,11871,10226,1106,9.25,639.1,6.25,0.605,2.6912393113447095,1.8913307168163962,1.8074669186404184,-0.08871868605736126,3.209748981367031,2.340809796263504,2.6612250089827616,-0.08017535010028237,5.587107551524549,1.238057218443575,1.9157057555432102,0.8208027932646379
HP,Student,Intel,4,2.1,AMD,AMD Radeon,8,256.0,14.0,837,678,742,691,1.07,185.5,3.12,0.448,-0.6894491538759353,-1.0980621137497686,-0.6911193813549762,-0.7032204076667893,-0.8006319943678539,-0.6175611176550224,-0.6906317740309785,-0.5242882282896377,-0.869797618335362,-0.7245379767847036,0.003681258028163031,-0.287566144380043
Lenovo,Gaming,AMD,8,3.5,NVIDIA,NVIDIA GeForce,32,512.0,16.0,2790,9490,6810,1339,5.09,851.2,6.25,0.773,0.43744700119761293,0.4519934280252798,1.8074669186404184,-0.08871868605736126,0.3311995151133933,1.7114985172462602,1.453934543907378,0.16916995259398224,2.3034002768769657,2.155752193990131,1.9157057555432102,2.0068281532920675
Lenovo,Student,AMD,4,2.3,AMD,AMD Radeon,8,256.0,17.3,939,853,887,786,1.13,221.8,3.12,0.476,-0.6894491538759353,-0.8766256077819048,-0.6911193813549762,-0.7032204076667893,-0.7415194424133801,-0.5713076637163337,-0.6393855452733876,-0.4226238344872552,-0.8224364557202527,-0.567478440658631,0.003681258028163031,-0.08989525104213834
Lenovo,Gaming,Intel,8,5.1,AMD,AMD Radeon,16,512.0,16.0,4055,9232,7161,3154,2.27,895.1,3.12,0.695,0.43744700119761293,2.223485475768192,0.14174271864348867,-0.08871868605736126,1.0643110663134843,1.6433077108680794,1.5779857597274776,2.111494949976344,0.0774256339668254,2.3456947183960426,0.003681258028163031,1.4561735218507605
Razer,Student,Intel,4,2.5,AMD,AMD Radeon,8,256.0,14.0,1018,772,870,626,1.39,217.5,3.12,0.431,-0.6894491538759353,-0.6551891018140406,-0.6911193813549762,-0.7032204076667893,-0.6957361913898171,-0.5927164052536696,-0.645393723817381,-0.5938480766807416,-0.6172047510547788,-0.5860832892906451,0.003681258028163031,-0.4075806153351997
HP,Student,Intel,4,3.2,AMD,AMD Radeon,8,512.0,17.3,1298,1077,1165,866,1.35,291.2,1.56,0.453,-0.6894491538759353,0.11983866907348392,-0.6911193813549762,-0.08871868605736126,-0.5334664409265559,-0.5121032426748122,-0.5411341549657306,-0.337011713390512,-0.6487788594648516,-0.26720483715589183,-0.9492766384969085,-0.25226777056970284
Dell,Student,Intel,4,2.4,AMD,AMD Radeon,8,512.0,15.6,979,1467,1272,653,1.95,318.0,1.56,0.6,-0.6894491538759353,-0.7659073547979727,-0.6911193813549762,-0.08871868605736126,-0.7183380494900571,-0.40902411675430606,-0.5033179723653014,-0.5649539858105908,-0.17516723331375797,-0.1512490363796178,-0.9492766384969085,0.7855044194542976
Lenovo,Professional,AMD,6,2.7,NVIDIA,NVIDIA GeForce,16,1024.0,13.3,1598,2420,2092,2234,0.94,348.7,1.56,0.602,-0.12600107633916122,-0.43375259584617626,0.14174271864348867,1.1402847571614947,-0.3596059940016331,-0.15714102187676152,-0.2135117131844424,1.1269555573637968,-0.972413470668099,-0.018419070565005552,-0.9492766384969085,0.7996237689784337
Lenovo,Student,Intel,6,3.3,Intel,Intel UHD,8,256.0,16.0,2002,825,1296,556,2.33,216.0,3.12,0.292,-0.12600107633916122,0.23055692205741557,-0.6911193813549762,-0.7032204076667893,-0.12547392547607047,-0.5787082163465239,-0.4948358379502519,-0.668758682640392,0.12478679658193483,-0.5925733527669291,0.003681258028163031,-1.3888754072626563
HP,Professional,AMD,6,2.7,NVIDIA,NVIDIA RTX,32,512.0,13.3,1648,1938,1822,1067,1.71,303.7,6.25,0.54,-0.12600107633916122,-0.43375259584617626,1.8074669186404184,-0.08871868605736126,-0.33062925284747935,-0.284536249296464,-0.30893572535374964,-0.12191125913494469,-0.36461188377419546,-0.21312097485352524,1.9157057555432102,0.36192393373021614
Dell,Gaming,AMD,16,4.8,NVIDIA,NVIDIA GeForce,32,512.0,17.3,7689,6147,6763,3521,1.92,422.7,6.25,0.444,2.6912393113447095,1.8913307168163962,1.8074669186404184,-0.08871868605736126,3.170340613397382,0.8279253942917678,1.4373236973445727,2.5042405555076535,-0.19884781462131265,0.3017573942650046,1.9157057555432102,-0.31580484342831516
HP,Basic,Intel,2,2.6,AMD,AMD Radeon,4,512.0,17.3,525,361,427,268,1.59,213.5,0.78,0.407,-1.2528972314127096,-0.5444708488301084,-1.1075504313542086,-0.08871868605736126,-0.9814468591697736,-0.7013459456468184,-0.8019597882285037,-0.9769623185886674,-0.4593342090044141,-0.6033901252274024,-1.4257555867594445,-0.5770128096248326
Lenovo,Basic,Intel,2,2.3,AMD,AMD Radeon,4,128.0,16.0,461,443,451,322,1.4,225.5,3.12,0.49,-1.2528972314127096,-0.8766256077819048,-1.1075504313542086,-1.0104712684715034,-1.0185370878470903,-0.6796728986584043,-0.7934776538134541,-0.9191741368483658,-0.6093112239522606,-0.5514696174171305,0.003681258028163031,0.0089401956268142
Dell,Student,Intel,4,3.5,AMD,AMD Radeon,16,512.0,13.3,1393,1193,1273,749,1.7,318.2,3.12,0.461,-0.6894491538759353,0.4519934280252798,0.14174271864348867,-0.08871868605736126,-0.4784106327336637,-0.4814438103497386,-0.5029645500980077,-0.4622194404944989,-0.3725054108767137,-0.15038369458278,0.003681258028163031,-0.19579037247315853
HP,Student,Intel,4,3.4,AMD,AMD Radeon,16,512.0,16.0,1364,695,963,460,2.09,240.8,3.12,0.338,-0.6894491538759353,0.3412751750413477,0.14174271864348867,-0.08871868605736126,-0.49521714260307287,-0.6130679249866926,-0.6125254529590641,-0.7714932279564838,-0.06465785387850283,-0.4852709699590338,0.003681258028163031,-1.0641303682075265
HP,Professional,Intel,6,3.3,NVIDIA,NVIDIA RTX,16,1024.0,15.6,1983,1758,1848,1362,1.36,308.0,1.56,0.47,-0.12600107633916122,0.23055692205741557,0.14174271864348867,1.1402847571614947,-0.13648508711464893,-0.33211123049054375,-0.29974674640411264,0.1937834374092959,-0.6408853323623334,-0.19451612622151107,-0.9492766384969085,-0.13225329961454657
ASUS,Professional,AMD,6,2.9,AMD,AMD Radeon,16,512.0,15.6,1748,1090,1353,1355,1.0,225.5,3.12,0.384,-0.12600107633916122,-0.2123160898783125,0.14174271864348867,-0.08871868605736126,-0.27267577053917175,-0.5086672718107953,-0.47469076871450927,0.18629237681333086,-0.9250523080529897,-0.5514696174171305,0.003681258028163031,-0.7393853291523971
Razer,Professional,Intel,8,2.6,AMD,AMD Radeon,32,512.0,15.6,2100,1676,1846,1927,0.96,230.8,6.25,0.444,0.43744700119761293,-0.5444708488301084,1.8074669186404184,-0.08871868605736126,-0.06867951281392905,-0.3537842774789579,-0.3004535909387001,0.7984190426550448,-0.9566264164630626,-0.528538059800927,1.9157057555432102,-0.31580484342831516
Lenovo,Basic,Intel,2,2.5,AMD,AMD Radeon,8,256.0,16.0,496,407,442,335,1.32,221.0,3.12,0.451,-1.2528972314127096,-0.6551891018140406,-0.6911193813549762,-0.7032204076667893,-0.9982533690391827,-0.6891878948972202,-0.7966584542190978,-0.9052621671701451,-0.6724594407724063,-0.5709398078459825,0.003681258028163031,-0.2663871200938389
HP,Gaming,AMD,12,3.5,AMD,AMD Radeon,16,1024.0,14.0,4147,8305,6642,3289,2.02,553.5,1.56,0.667,1.5643431562711612,0.4519934280252798,0.14174271864348867,1.1402847571614947,1.1176282700371272,1.3982965577185684,1.3945596030020313,2.255965404327098,-0.11991254359613031,0.8676909293969686,-0.9492766384969085,1.2585026285128562
ASUS,Student,Intel,4,2.0,Intel,Intel Iris Xe,8,512.0,14.0,813,1190,1039,369,2.82,259.8,1.56,0.594,-0.6894491538759353,-1.2087803667337007,-0.6911193813549762,-0.08871868605736126,-0.8145408301218477,-0.48223672670297324,-0.5856653606447406,-0.8688770157040292,0.5115696246053278,-0.4030634992594366,-0.9492766384969085,0.7431463708818894
HP,Gaming,AMD,12,4.3,NVIDIA,NVIDIA GeForce,32,512.0,17.3,5151,13407,10105,3316,3.05,842.1,6.25,0.722,1.5643431562711612,1.337739451896736,1.8074669186404184,-0.08871868605736126,1.6994812324125355,2.7467829691196517,2.6184609146402202,2.284859495197249,0.6931207479632471,2.1163791422340084,1.9157057555432102,1.6467847404265976
ASUS,Professional,Intel,6,3.4,NVIDIA,NVIDIA GeForce,16,512.0,16.0,2043,1214,1546,2051,0.75,257.7,3.12,0.373,-0.12600107633916122,0.3412751750413477,0.14174271864348867,-0.08871868605736126,-0.10171299772966437,-0.47589339587709595,-0.4064802711268193,0.9311178303549968,-1.1223904856159455,-0.41214958812623426,0.003681258028163031,-0.8170417515351456
ASUS,Professional,AMD,8,4.1,NVIDIA,NVIDIA GeForce,32,1024.0,17.3,3284,3695,3531,1318,2.68,441.4,3.12,0.529,0.43744700119761293,1.1163029459288716,1.8074669186404184,1.1402847571614947,0.6174897177164328,0.17984842824797015,0.2950629294512358,0.14669677080608715,0.4010602451700729,0.38266685226934494,0.003681258028163031,0.2842675113474677
Razer,Basic,Intel,4,2.3,AMD,AMD Radeon,4,128.0,15.6,923,529,687,356,1.93,171.8,3.12,0.364,-0.6894491538759353,-0.8766256077819048,-1.1075504313542086,-1.0104712684715034,-0.7507919995827094,-0.6569426298656773,-0.7100699987321337,-0.8827889853822499,-0.19095428751879442,-0.7838138898680973,0.003681258028163031,-0.8805788243937579
HP,Student,Intel,6,2.4,Intel,Intel UHD,8,256.0,13.3,1447,744,1025,553,1.85,170.8,3.12,0.34,-0.12600107633916122,-0.7659073547979727,-0.6911193813549762,-0.7032204076667893,-0.4471157522871776,-0.6001169578838598,-0.5906132723868528,-0.6719691371815198,-0.25410250433894016,-0.7881405988522866,0.003681258028163031,-1.0500110186833904
HP,Gaming,Intel,12,4.4,NVIDIA,NVIDIA RTX,32,1024.0,13.3,5282,9910,8059,3016,2.67,671.6,3.12,0.652,1.5643431562711612,1.4484577048806686,1.8074669186404184,1.1402847571614947,1.7754002942364184,1.822506806699113,1.8953589557572474,1.9638140410844618,0.3931667180675545,1.378675260429728,0.003681258028163031,1.1526075070818356
Acer,Gaming,AMD,8,4.4,NVIDIA,NVIDIA GeForce,16,1024.0,14.0,3559,10432,7683,3633,2.11,960.4,1.56,0.746,0.43744700119761293,1.4484577048806686,0.14174271864348867,1.1402847571614947,0.7768617940642787,1.9604742521619445,1.762472183254805,2.624097525043094,-0.048870799673466365,2.6282288150636055,-0.9492766384969085,1.8162169347162305
Dell,Gaming,AMD,8,3.9,AMD,AMD Radeon,16,1024.0,14.0,3131,12219,8584,3327,2.58,1073.0,1.56,0.796,0.43744700119761293,0.8948664399610079,0.14174271864348867,1.1402847571614947,0.5288208897847222,2.432788093238725,2.080905646086456,2.296631161848051,0.32212497414489055,3.1154162466833237,-0.9492766384969085,2.1692006728196325
